NUMERO_PIECE;DT_ECRITURE;FICHIER;LIBELLE;HT;TVA;TTC;EXERCICE_COMPTABLE;IDT_MODE_REG;IDT_STATUT;IDT_SS_CATEGORIE
914-NDF_0797;20/06/2019;914-NDF_0797.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
915-NDF_0798;22/06/2019;915-NDF_0798.pdf;Dragon D'Orient;14,45;1,45;15,9;2019;3;1;40
916-NDF_0799;22/06/2019;916-NDF_0799.pdf;BP;62,13;12,42;74,55;2019;3;1;21
;21/06/2019;  ;  ;  ;  ;209,9;2019;3;1;1
FAC_1917380295;22/06/2019;FAC_1917380295.pdf;FNAC;232,5;46,5;279;2019;3;1;15
;24/06/2019;  ;  ;  ;  ;2 080;2019;5;1;40
917-NDF_0800;22/06/2019;917-NDF_0800.pdf;Olivium Rosny;35,55;3,55;39,1;2019;3;1;15
INVOCE_1409;26/06/2019;INVOCE_1409.pdf;Oracle / Frais d'inscription Conf�rence;  ;  ;1 332,08;2019;3;1;36
918-NDF_0801;26/06/2019;918-NDF_0801.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
919-NDF_0802;26/06/2019;919-NDF_0802.pdf;Dragon D'Orient;12,64;1,26;13,9;2019;3;1;15
920-NDF_0803;27/06/2019;920-NDF_0803.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
921-NDF_0804;29/06/2019;921-NDF_0804.pdf;La Villa maasai;176,64;17,66;194,3;2019;3;1;34
922-NDF_0805;30/06/2019;922-NDF_0805.pdf;Forfait mobile de Juin 2019;  ;  ;50;2019;5;1;32
;  ;  ;Forfait internet de Juin 2019;  ;  ;50;2019;5;1;31
;  ;  ;EDF de Juin 2019;  ;  ;50;2019;5;1;40
923-NDF_0806;01/07/2019;923-NDF_0806.pdf;Nicolas Massing Premium;568,94;113,79;682,73;2019;7;1;10
;01/07/2019;  ;  ;  ;  ;188;2019;3;1;15
924-NDF_0807;03/07/2019;924-NDF_0807.pdf;Total;50;10;60;2019;3;1;10
925-NDF_0808;04/07/2019;925-NDF_0808.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
926-NDF_0809;04/07/2019;926-NDF_0809.pdf;TAEM;46,36;4,64;51;2019;3;1;18
;06/07/2019;  ;  ;  ;  ;138;2019;3;1;18
07836-Maaf-Sante-2019;11/07/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2019;5;1;7
2019_07_maaf_pro;11/07/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;197,18;2019;5;1;15
927-NDF_0810;09/07/2019;927-NDF_0810.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
928-NDF_0811;11/07/2019;928-NDF_0811.pdf;Garden Wok;6,67;1,33;32,9;2019;3;1;11
F-1044-2019-2101;15/07/2019;F-1044-2019-2101.pdf;Midas;948,54;189,71;1 138,25;2019;3;1;10
929-NDF_0812;15/07/2019;929-NDF_0812.pdf;Sushi Evreux;39,27;3,93;42,2;2019;3;1;40
930-NDF_0813;15/07/2019;930-NDF_0813.pdf;Leclerc;42,78;8,56;51,34;2019;3;1;40
;15/07/2019;  ;  ;  ;  ;163;2019;3;1;15
;16/07/2019;  ;  ;  ;  ;80;2019;3;1;40
931-NDF_0814;16/07/2019;931-NDF_0814.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
932-NDF_0815;17/07/2019;932-NDF_0815.pdf;Namaste;39,82;3,98;49,8;2019;3;1;10
933-NDF_0816;18/07/2019;933-NDF_0816.pdf;Total;61,7;12,34;74,04;2019;3;1;15
;18/07/2019;  ;  ;  ;  ;95,51;2019;3;1;40
934-NDF_0817;18/07/2019;934-NDF_0817.pdf;La Table d'Home;85,8;7,8;96;2019;3;1;9
2019_07_420-NDF_1974493;22/07/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2019;5;1;40
;22/07/2019;  ;  ;  ;  ;36;2019;3;1;40
;22/07/2019;  ;  ;  ;  ;18;2019;3;1;40
;22/07/2019;  ;  ;  ;  ;30,6;2019;3;1;40
;22/07/2019;  ;  ;  ;  ;30,6;2019;3;1;40
;22/07/2019;  ;  ;  ;  ;209,9;2019;3;1;40
;23/07/2019;  ;  ;  ;  ;10;2019;3;1;15
;24/07/2019;  ;  ;  ;  ;16,6;2019;3;1;40
935-NDF_0818;23/07/2019;935-NDF_0818.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
936-NDF_0819;25/07/2019;936-NDF_0819.pdf;La Gourmandine;52,81;5,79;58,6;2019;3;1;10
937-NDF_0820;25/07/2019;937-NDF_0820.pdf;La Gourmandine;28,91;2,89;31,8;2019;3;1;33
938-NDF_0821;25/07/2019;938-NDF_0821.pdf;Shell Service;70,38;14,07;84,45;2019;3;1;34
939-NDF_0822;30/07/2019;939-NDF_0822.pdf;Forfait mobile de Juillet 2019;  ;  ;50;2019;5;1;32
;  ;  ;Forfait internet de Juillet 2019;  ;  ;50;2019;5;1;10
;  ;  ;EDF de Juillet 2019;  ;  ;50;2019;5;1;15
940-NDF_0823;01/08/2019;940-NDF_0823.pdf;Shell Service;69,28;13,86;83,14;2019;3;1;15
941-NDF_0824;04/08/2019;941-NDF_0824.pdf;La Chipaudiere;34,67;4,28;38,95;2019;3;1;40
942-NDF_0825;05/08/2019;942-NDF_0825.pdf;L'Onagre;34,34;4,06;38,4;2019;3;1;40
;08/08/2019;  ;  ;  ;  ;14,2;2019;3;1;15
;09/08/2019;  ;  ;  ;  ;89;2019;3;1;40
943-NDF_0826;07/08/2019;943-NDF_0826.pdf;Le Fahrenheit's;24,25;4,85;2�,10;2019;3;1;18
;09/08/2019;  ;  ;  ;  ;35;2019;3;1;18
08836-Maaf-Sante-2019;12/08/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2019;5;1;7
2019_08_maaf_pro;12/08/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;197,18;2019;5;1;40
;12/08/2019;  ;  ;  ;  ;42;2019;3;1;40
;13/08/2019;  ;  ;  ;  ;320,8;2019;3;1;40
;13/08/2019;  ;  ;  ;  ;30,5;2019;3;1;40
;13/08/2019;  ;  ;  ;  ;59,6;2019;3;1;40
;16/08/2019;  ;  ;  ;  ;43,95;2019;3;1;40
;19/08/2019;  ;  ;  ;  ;47,3;2019;3;1;9
;19/08/2019;  ;  ;  ;  ;33,5;2019;3;1;15
2019_08_420-NDF_1974493;20/08/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2019;5;1;15
944-NDF_0827;19/08/2019;944-NDF_0827.pdf;Dragon D'Orient;17,55;1,75;19,3;2019;3;1;15
945-NDF_0828;20/08/2019;945-NDF_0828.pdf;Dragon D'Orient;57,91;5,79;63,7;2019;3;1;40
946-NDF_0829;21/08/2019;946-NDF_0829.pdf;Royal Nation;41,98;5,32;47,3;2019;3;1;15
;22/08/2019;  ;  ;  ;  ;69,05;2019;3;1;15
947-NDF_0830;22/08/2019;947-NDF_0830.pdf;Mama Shelter;86,74;9,26;96;2019;3;1;40
250819948-NDF_0831;25/08/2019;948-NDF_0831.pdf;Garden Wok;53,31;5,99;59,3;2019;6;1;15
;26/08/2019;  ;  ;  ;  ;63;2019;3;1;1
949-NDF_0832;24/08/2019;949-NDF_0832.pdf;African Lounge;77,58;8,42;86;2019;3;1;15
;26/08/2019;  ;TVA;  ;  ;4 197;2019;5;1;1
950-NDF_0833;27/08/2019;950-NDF_0833.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;15
951-NDF_0834;28/08/2019;951-NDF_0834.pdf;La Brasserie de Nanterre;49,95;4,99;54,94;2019;3;1;34
952-NDF_0835;30/08/2019;952-NDF_0835.pdf;Forfait mobile d' ao�t 2019;  ;  ;50;2019;5;1;32
;  ;  ;Forfait internet d' ao�t  2019;  ;  ;50;2019;5;1;40
;  ;  ;EDF d' ao�t  2019;  ;  ;50;2019;5;1;10
;04/09/2019;  ;  ;  ;  ;64;2019;3;1;40
953-NDF_0836;05/09/2019;953-NDF_0836.pdf;Total ;25;5;30;2019;3;1;15
;05/09/2019;  ;  ;  ;  ;32;2019;3;1;18
954-NDF_0837;06/09/2019;954-NDF_0837.pdf;Number Steak house 5;32,39;3,81;36,2;2019;3;1;18
09836-Maaf-Sante-2019;10/09/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2019;5;1;7
2019_09_maaf_pro;10/09/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;197,18;2019;5;1;40
;10/09/2019;  ;  ;  ;  ;12,71;2019;3;1;40
955-NDF_0838;10/09/2019;955-NDF_0838.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;40
;16/09/2019;  ;  ;  ;  ;50;2019;3;1;40
;16/09/2019;  ;  ;  ;  ;48,31;2019;3;1;15
;16/09/2019;  ;  ;  ;  ;20;2019;3;1;40
956-NDF_0839;13/09/2019;956-NDF_0839.pdf;Au Bureau;74,12;8,58;82,7;2019;3;1;40
;16/09/2019;  ;  ;  ;  ;84,17;2019;3;1;40
;17/09/2019;  ;  ;  ;  ;1,41;2019;3;1;40
;18/09/2019;  ;  ;  ;  ;99,37;2019;3;1;9
;19/09/2019;  ;  ;  ;  ;2,9;2019;3;1;40
2019_09_420-NDF_1974493;20/09/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2019;5;1;40
;23/09/2019;  ;  ;  ;  ;37,76;2019;3;1;15
;24/09/2019;  ;  ;  ;  ;1,1;2019;3;1;40
957-NDF_0840;24/09/2019;957-NDF_0840.pdf;La Table d'Home;28,6;2,6;32;2019;3;1;1
;25/09/2019;  ;TVA;  ;  ;2 985;2019;3;1;15
958-NDF_0841;26/09/2019;958-NDF_0841.pdf;La Villa;  ;  ;32,4;2019;3;1;33
959-NDF_0843;29/09/2019;959-NDF_0843.pdf;221 B. Baker Street;51,43;6,57;58;2019;3;1;34
960-NDF_0843;30/09/2019;960-NDF_0843.pdf;Forfait mobile de Septembre 2019;  ;  ;50;2019;5;1;32
;  ;  ;Forfait internet de Septembre  2019;  ;  ;50;2019;5;1;36
;  ;  ;EDF de Septembre  2019;  ;  ;50;2019;5;1;15
972-NDF_08551;01/10/2019;972-NDF_0855.pdf;Club Quarter;  ;  ;4 223,61;2020;3;1;18
961-NDF_0844;02/10/2019;961-NDF_0844.pdf;Le Dauphin Bleu;15,82;1,58;17,4;2020;3;1;18
962-NDF_0845;02/10/2019;962-NDF_0845.pdf;LeClerc;55,79;11,16;66,95;2020;3;1;7
10836-Maaf-Sante-2019;10/10/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2020;5;1;15
2019_10_maaf_pro;10/10/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;197,18;2020;5;1;18
963-NDF_0846;15/10/2019;963-NDF_0846.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
964-NDF_0847;15/10/2019;964-NDF_0847.pdf;Station Total;59,76;11,95;71,71;2020;3;1;40
965-NDF_0848;17/10/2019;965-NDF_0848.pdf;Le Coq Noir;40,03;4,47;44,5;2020;3;1;15
2019_10_420-NDF_1974493;21/10/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;40
;21/10/2019;  ;  ;  ;  ;100;2020;3;1;6
966-NDF_0849;20/10/2019;966-NDF_0849.pdf;Old Wild West;54,2;6,4;60,6;2020;3;1;15
;22/10/2019;  ;  ;  ;  ;109,87;2020;3;1;40
2019_trim3;23/10/2019;2019_trim3.pdf;URSSAF 2019;  ;  ;3 541;2020;5;1;1
967-NDF_0850;22/10/2019;967-NDF_0850.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
;24/10/2019;  ;TVA;  ;  ;1 300;2020;3;1;10
968-NDF_0851;29/10/2019;968-NDF_0851.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
969-NDF_0852;29/10/2019;969-NDF_0852.pdf;Station Total;58,62;11,72;70,34;2020;3;1;15
970-NDF_0853;31/10/2019;970-NDF_0853.pdf;La Table d'Home;58,27;5,3;64;2020;3;1;40
971-NDF_0854;31/10/2019;971-NDF_0854.pdf;Dupont Caf�;44,97;5,03;50;2020;3;1;34
;31/10/2019;  ;  ;  ;  ;454,95;2020;3;1;32
972-NDF_0855;31/10/2019;972-NDF_0855.pdf;Forfait mobile d'Octobre 2019;  ;  ;50;2020;5;1;15
;  ;  ;Forfait internet d'Octobre  2019;  ;  ;50;2020;5;1;6
;  ;  ;EDF d'Octobre  2019;  ;  ;50;2020;5;1;40
973-NDF_0856;02/11/2019;973-NDF_0856.pdf;Agrume;26,19;3,11;29,3;2020;3;1;40
;05/11/2019;  ;  ;  ;  ;3 467;2020;5;1;40
;07/11/2019;  ;  ;  ;  ;34,25;2020;3;1;18
;07/11/2019;  ;  ;  ;  ;78,08;2020;3;1;18
;07/11/2019;  ;  ;  ;  ;532,97;2020;3;1;7
11836-Maaf-Sante-2019;08/11/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2020;5;1;40
2019_11_maaf_pro;12/11/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;191,28;2020;5;1;15
;12/11/2019;  ;  ;  ;  ;13;2020;3;1;15
974-NDF_0857;12/11/2019;974-NDF_0857.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;10
975-NDF_0858;13/11/2019;975-NDF_0858.pdf;Le CANON;31,4;3,14;34,54;2020;3;1;15
976-NDF_0859;14/11/2019;976-NDF_0859.pdf;TOTAL;61,48;12,3;73,78;2020;3;1;40
;18/11/2019;  ;  ;  ;  ;6;2020;3;1;3
977-NDF_0860;16/11/2019;977-NDF_0860.pdf;Garden Wok;11,73;1,17;12,9;2020;3;1;15
;19/11/2019;  ;  ;  ;  ;14,1;2020;3;1;40
;20/11/2019;  ;Imp�ts / Tr�sor Public / Saisie ;  ;  ;471;2020;5;1;9
978-NDF_0861;19/11/2019;978-NDF_0861.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
2019_11_420-NDF_1974493;21/11/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;40
979-NDF_0862;21/11/2019;979-NDF_0862.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
;25/11/2019;  ;  ;  ;  ;7,11;2020;3;1;40
980-NDF_0863;23/11/2019;980-NDF_0863.pdf;Garden Wok;25,82;2,58;28,4;2020;3;1;40
981-NDF_0864;26/11/2019;981-NDF_0864.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;40
;28/11/2019;  ;  ;  ;  ;2,97;2020;3;1;40
;29/11/2019;  ;  ;  ;  ;14;2020;3;1;15
982-NDF_0865;28/11/2019;982-NDF_0865.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;10
983-NDF_0866;29/11/2019;983-NDF_0866.pdf;Dragon D'Orient;12,64;1,26;13,9;2020;3;1;34
984-NDF_0867;30/11/2019;984-NDF_0867.pdf;BP;41,67;8,33;50;2020;3;1;32
985-NDF_0868;30/11/2019;985-NDF_0868.pdf;Forfait mobile de Novembre 2019;  ;  ;50;2020;5;1;15
;  ;  ;Forfait internet de Novembre  2019;  ;  ;50;2020;5;1;34
;  ;  ;EDF de Novembre  2019;  ;  ;50;2020;5;1;17
986-NDF_0869;03/12/2019;986-NDF_0869.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
;06/12/2019;  ;  ;  ;  ;242,26;2020;5;1;18
987-NDF_0870;05/12/2019;987-NDF_0870.pdf;Baker Street;39,24;4,76;44;2020;3;1;18
;09/12/2019;  ;  ;  ;  ;49;2020;3;1;7
12836-Maaf-Sante-2019;10/12/2019;836-Maaf-Sante-2019.pdf;MAAF Assurance Sant� 2019;  ;  ;59,22;2020;5;1;10
2019_12_maaf_pro;10/12/2019;837-Maaf-Pro-2019.pdf;MAAF Pro 2019;  ;  ;191,28;2020;5;1;40
12_2019_CIPAV;10/12/2019;838-CIPAV-2019.pdf;CIPAV 2019;  ;  ;951,17;2020;5;1;15
988-NDF_0871;08/12/2019;988-NDF_0871.pdf;TOTAL;11,24;11,24;67,43;2020;3;1;10
;10/12/2019;  ;  ;  ;  ;2,7;2020;3;1;15
989-NDF_0872;10/12/2019;989-NDF_0872.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
990-NDF_0873;12/12/2019;990-NDF_0873.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;40
1000-NDF_0874;13/12/2019;1000-NDF_0874.pdf;Number Steak house 5;33,95;3,85;37,8;2020;3;1;10
;17/12/2019;  ;  ;  ;  ;69;2020;3;1;4
1001-NDF_0875;15/11/2019;1001-NDF_0875.pdf;Number Steak house 5;52,63;6,17;58,8;2020;3;1;9
1002-NDF_0876;16/12/2019;1002-NDF_0876.pdf;ESSO EXPRESS;58,76;11,75;70,51;2020;3;1;15
;18/12/2019;  ;CFE 2019;  ;  ;505;2020;5;1;4
2019_12_420-NDF_1974493;20/12/2019;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;15
1003-NDF_0877;19/12/2019;1003-NDF_0877.pdf;La Table d'Home;28,6;3,51;42;2020;3;1;40
878;21/12/2019;1004-NDF_0878.pdf;Wok Grill Bondy;37,18;3,72;40,9;2020;3;1;1
;24/12/2019;  ;  ;  ;  ;3,8;2020;3;1;15
;24/12/2019;  ;  ;  ;  ;11,6;2020;3;1;24
;24/12/2019;  ;TVA;  ;  ;4 513;2020;5;1;40
879;28/12/2019;1005-NDF_0879.pdf;Number Steak house 5;51,07;5,93;57;2020;3;1;40
FAC_591219636;27/12/2019;FAC_591219636.pdf;Editions ENI;139,35;7,66;147,01;2020;3;1;15
;30/12/2019;  ;  ;  ;  ;2,97;2020;3;1;10
;30/12/2019;  ;  ;  ;  ;13,9;2020;3;1;33
880;31/12/2019;1006-NDF_0880.pdf;Pizza Del Arte;24,73;3,07;27,8;2020;3;1;34
881;31/12/2019;1007-NDF_0881.pdf;LeClerc;54,35;10,87;65,22;2020;3;1;32
882;31/12/2019;1008-NDF_0882.pdf;Forfait mobile de D�cembre 2019;  ;  ;50;2020;5;1;27
;  ;  ;Forfait internet de D�cembre  2019;  ;  ;50;2020;5;1;15
;  ;  ;EDF de D�cembre  2019;  ;  ;50;2020;5;1;19
;03/01/2020;  ;  ;  ;  ;4,79;2020;3;1;40
883;02/01/2020;1009-NDF_0883.pdf;Nuit de Chine / Garden Wok;29,31;3,59;32,9;2020;3;1;40
2020_01_0884;03/01/2020;Macif-2020.pdf;Macif 2020;  ;  ;80;2020;5;1;15
;07/01/2020;  ;  ;  ;  ;92,5;2020;3;1;40
;07/01/2020;  ;  ;  ;  ;2,7;2020;3;1;18
885;07/01/2020;1010-NDF_0885.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;18
2020_01_maaf_pro;10/01/2020;MAAF-PRO 2020.pdf;MAAF Pro 2020;  ;  ;86,74;2020;5;1;15
01MAAF-Sante-2020;10/01/2020;MAAF-Sante-2020.pdf;MAAF Assurance Sant� 2020;  ;  ;59,83;2020;5;1;18
01_2020_CIPAV;10/01/2020;CIPAV-2020.pdf;CIPAV 2020;  ;  ;971,34;2020;5;1;40
1011-NDF_0886;09/01/2020;1011-NDF_0886.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
PearsonVue-0052-8640-1236;12/01/2020;PearsonVue-0052-8640-1236.pdf;Pearson Vue;90;18;108;2020;3;1;15
1012-NDF_0887;14/01/2020;1012-NDF_0887.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
1013-NDF_0888;16/01/2020;1013-NDF_0888.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;6
2020_01_420-NDF_1974493;20/01/2020;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;15
;20/01/2020;  ;  ;  ;  ;1 194;2020;5;1;10
1014-NDF_0889;17/01/2020;1014-NDF_0889.pdf;Number Steak house 5;33,67;3,83;37,5;2020;3;1;1
1015-NDF_0890;18/01/2020;1015-NDF_0890.pdf;Le palais d'emeraude;82,73;8,27;91;2020;3;1;15
891;20/01/2020;1016-NDF_0891.pdf;LECLERC;57,49;11,5;68,99;2020;3;1;10
;21/01/2020;  ;  ;  ;  ;2 140;2020;5;1;40
892;21/01/2020;1017-NDF_0892.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
;23/01/2020;  ;  ;  ;  ;130;2020;3;1;21
893;23/01/2020;1018-NDF_0893.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
FAC_293480;24/01/2020;FAC_Whizlabs_Invoice_293480;Whizlab;  ;  ;51,9;2020;3;1;40
894;26/01/2020;1019-NDF_0894.pdf;Number Steak house 5;19,04;2,36;21,4;2020;3;1;33
895;25/01/2020;1020-NDF_0895.pdf;Old Wild West;42,62;4,58;47,2;2020;3;1;34
;27/01/2020;  ;  ;  ;  ;99;2020;3;1;32
896;31/01/2020;1021-NDF_0896.pdf;Forfait mobile de Janvier 2020;  ;  ;50;2020;5;1;40
;  ;  ;Forfait internet de  Janvier 2020;  ;  ;50;2020;5;1;29
;  ;  ;EDF de  Janvier 2020;  ;  ;50;2020;5;1;18
;05/02/2020;  ;  ;  ;  ;150;2020;3;1;18
14/03/2017;10/02/2020;F2017-03-14_mlso_jurid;HMG;300;60;360;2020;5;1;7
2020_02_maaf_pro;10/02/2020;MAAF-PRO 2020.pdf;MAAF Pro 2020;  ;  ;86,74;2020;5;1;40
02MAAF-Sante-2020;10/02/2020;MAAF-Sante-2020.pdf;MAAF Assurance Sant� 2020;  ;  ;59,83;2020;5;1;21
02_2020_CIPAV;10/02/2020;CIPAV-2020.pdf;CIPAV 2020;  ;  ;971,34;2020;5;1;15
;18/02/2020;  ;  ;  ;  ;10;2020;3;1;40
200220G-SHP-2934-17-2159;20/02/2020;G-SHP-2934-17-2159.pdf;Darty;216,66;43,33;259,99;2020;7;1;6
897;18/02/2020;1022-NDF_0897.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;19
;20/02/2020;  ;  ;  ;  ;1 194;2020;5;1;15
2020_02_0884;20/02/2020;Macif-2020.pdf;Macif 2020;  ;  ;81,91;2020;5;1;19
2020_02_420-NDF_1974493;20/02/2020;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;15
898;19/02/2020;1023-NDF_0898.pdf;La Table d'Home;57,2;5,2;64;2020;3;1;15
899;20/02/2020;1024-NDF_0899.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;10
;20/02/2020;  ;Cdiscount;  ;  ;119.70 ;2020;3;1;8
900;21/02/2020;1025-NDF_0900.pdf;Total;58,33;11,67;70;2020;3;1;33
901;22/02/2020;1026-NDF_0901.pdf;Paradis du Fruit;  ;7,81;85,9;2020;3;1;26
;24/02/2020;  ;  ;  ;  ;90;2020;3;1;15
FAC-0133535;22/02/2020;FAC-0133535.pdf;Samsung;315,83;63,17;379;2020;3;1;15
15/01/2020;25/02/2020;F2020-01-15 mlso 2018-2019.pdf;HMG;2091;418,2;2 509.20;2020;5;1;26
902;24/02/2020;1027-NDF_0902.pdf;Le royal;16,06;1,71;17,8;2020;3;1;15
903;25/02/2020;1028-NDF_0903.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
904;26/02/2020;1029-NDF_0904.pdf;Number Steak house 5;24,36;2,44;26,8;2020;3;1;33
905;27/02/2020;1030-NDF_0905.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;34
906;28/02/2020;1031-NDF_0906.pdf;Forfait mobile de F�vrier 2020;  ;  ;50;2020;5;1;15
;  ;  ;Forfait internet de F�vrier 2020;  ;  ;50;2020;5;1;34
;  ;  ;EDF de F�vrier 2020;  ;  ;50;2020;5;1;15
907;03/03/2020;1032-NDF_0907.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
908;05/03/2020;1033-NDF_0908.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;18
909;07/03/2020;1034-NDF_0909.pdf;Total;34,64;6,93;41,57;2020;3;1;7
2020_03_maaf_pro;10/03/2020;MAAF-PRO 2020.pdf;MAAF Pro 2020;  ;  ;86,74;2020;5;1;15
03MAAF-Sante-2020;10/03/2020;MAAF-Sante-2020.pdf;MAAF Assurance Sant� 2020;  ;  ;59,83;2020;5;1;18
03_2020_CIPAV;10/03/2020;CIPAV-2020.pdf;CIPAV 2020;  ;  ;971,34;2020;5;1;8
910;10/03/2020;1035-NDF_0910.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;15
;11/03/2020;  ;  ;  ;  ;90;2020;3;1;40
911;12/03/2020;1036-NDF_0911.pdf;La Table d'Home;28,6;2,6;32;2020;3;1;19
;17/03/2020;  ;  ;  ;  ;73,22;2020;3;1;40
2020_03_0884;20/03/2020;Macif-2020.pdf;Macif 2020;  ;  ;81,91;2020;5;1;40
2020_03_420-NDF_1974493;20/03/2020;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;40
;23/03/2020;  ;  ;  ;  ;80;2020;3;1;1
;23/03/2020;  ;  ;  ;  ;202,9;2020;3;1;33
;24/03/2020;  ;  ;  ;  ;58,98;2020;3;1;34
;23/03/2020;  ;  ;  ;  ;4 810;2020;5;1;32
912;30/03/2020;1037-NDF_0912.pdf;Forfait mobile de Mars 2020;  ;  ;50;2020;5;1;20
;  ;  ;Forfait internet de Mars 2020;  ;  ;50;2020;5;1;18
;  ;  ;EDF de Mars 2020;  ;  ;50;2020;5;1;18
1177003597;09/04/2020;Adobe_Transaction_No_1177003597.pdf;Adobe;19,99;0;19,99;2020;5;1;40
2020_04_maaf_pro;14/04/2020;MAAF-PRO 2020.pdf;MAAF Pro 2020;  ;  ;86,74;2020;5;1;40
04MAAF-Sante-2020;14/04/2020;MAAF-Sante-2020.pdf;MAAF Assurance Sant� 2020;  ;  ;59,83;2020;5;1;40
;14/04/2020;  ;  ;  ;  ;143,6;2020;3;1;19
;14/04/2020;  ;  ;  ;  ;202,9;2020;3;1;40
;16/04/2020;  ;  ;  ;  ;14,95;2020;3;1;40
2020_04_0884;20/04/2020;Macif-2020.pdf;Macif 2020;  ;  ;80,35;2020;5;1;40
FAC_0053-7892-0836;20/04/2020;FAC_0053-7892-0836.pdf;PearsonVue Oracle;220;44;264;2020;3;1;40
;20/04/2020;  ;  ;  ;  ;125,79;2020;3;1;9
;20/04/2020;  ;  ;  ;  ;41,69;2020;3;1;1
;21/04/2020;  ;  ;  ;  ;3,67;2020;3;1;40
2020_04_420-NDF_1974493;21/04/2020;420-NDF_1974493.pdf;Mercedes - LOA;  ;  ;414,57;2020;5;1;33
;24/04/2020;  ;TVA;  ;  ;2 906;2020;5;1;34
;30/04/2020;  ;  ;  ;  ;216,97;2020;3;1;32
913;30/04/2020;1038-NDF_0913.pdf;Forfait mobile de Avril 2020;  ;  ;50;2020;5;1;40
;  ;  ;Forfait internet de Avril  2020;  ;  ;50;2020;5;1;40
;  ;  ;EDF de Avril 2020;  ;  ;50;2020;5;1;40
;04/05/2020;  ;  ;  ;  ;324;2020;3;1;40
;04/05/2020;  ;  ;  ;  ;30,02;2020;3;1;40
;05/05/2020;  ;  ;  ;  ;73,43;2020;3;1;18
;06/05/2020;  ;  ;  ;  ;2,14;2020;3;1;18
FAC_0053-9180-6896;05/05/2020;FAC_0053-9180-6896.pdf;PearsonVue Oracle;162;27;135;2020;3;1;20
2020_05_maaf_pro;11/05/2020;MAAF-PRO 2020.pdf;MAAF Pro 2020;  ;  ;86,74;2020;5;1;40
